Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Lai Tak Wai,Kowloon Cricket Club 6B,Hathiramani Dinesh,Hong Kong Football Club 6A,03/03/2025,Kowloon Cricket Club,5,1-3,Loss,Home
Hathiramani Dinesh,Hong Kong Football Club 6A,Lai Tak Wai,Kowloon Cricket Club 6B,03/03/2025,Kowloon Cricket Club,5,3-1,Win,Away
Chan Ming Yan Calvin,Global Squash 1,Catherine Loic,Social Squash Team,03/03/2025,HK Squash Centre,1,3-2,Win,Home
Catherine Loic,Social Squash Team,Chan Ming Yan Calvin,Global Squash 1,03/03/2025,HK Squash Centre,1,2-3,Loss,Away
Ching Andus Kin Nok,Global Squash 1,Raducki Stephen,Social Squash Team,03/03/2025,HK Squash Centre,2,0-3,Loss,Home
Raducki Stephen,Social Squash Team,Ching Andus Kin Nok,Global Squash 1,03/03/2025,HK Squash Centre,2,3-0,Win,Away
Kan Ho Yin Alex,Global Squash 1,Wong Ching Yui Dominic,Social Squash Team,03/03/2025,HK Squash Centre,3,3-0,Win,Home
Wong Ching Yui Dominic,Social Squash Team,Kan Ho Yin Alex,Global Squash 1,03/03/2025,HK Squash Centre,3,0-3,Loss,Away
Mak Chun Wai,Global Squash 1,Adjemian Nicolas,Social Squash Team,03/03/2025,HK Squash Centre,4,3-0,Win,Home
Adjemian Nicolas,Social Squash Team,Mak Chun Wai,Global Squash 1,03/03/2025,HK Squash Centre,4,0-3,Loss,Away
Lee Ho Ting,Global Squash 1,Stagg Richard,Social Squash Team,03/03/2025,HK Squash Centre,5,3-0,Win,Home
Stagg Richard,Social Squash Team,Lee Ho Ting,Global Squash 1,03/03/2025,HK Squash Centre,5,0-3,Loss,Away
Chan Siu Kwan,Friend Club 3,Choi John Wing Yiu,Kowloon Cricket Club 6A,03/03/2025,Cornwall Street Squash Centre,1,0-3,Loss,Home
Choi John Wing Yiu,Kowloon Cricket Club 6A,Chan Siu Kwan,Friend Club 3,03/03/2025,Cornwall Street Squash Centre,1,3-0,Win,Away
Lee Roger Chi Lam,Friend Club 3,Li Ho Sum,Kowloon Cricket Club 6A,03/03/2025,Cornwall Street Squash Centre,2,0-3,Loss,Home
Li Ho Sum,Kowloon Cricket Club 6A,Lee Roger Chi Lam,Friend Club 3,03/03/2025,Cornwall Street Squash Centre,2,3-0,Win,Away
Sze James Wang Cho,Friend Club 3,Au Jovi Chun Tat,Kowloon Cricket Club 6A,03/03/2025,Cornwall Street Squash Centre,3,2-3,Loss,Home
Au Jovi Chun Tat,Kowloon Cricket Club 6A,Sze James Wang Cho,Friend Club 3,03/03/2025,Cornwall Street Squash Centre,3,3-2,Win,Away
Choi Kenny Wing Kin,Friend Club 3,Cheng Tak Kwong,Kowloon Cricket Club 6A,03/03/2025,Cornwall Street Squash Centre,4,2-3,Loss,Home
Cheng Tak Kwong,Kowloon Cricket Club 6A,Choi Kenny Wing Kin,Friend Club 3,03/03/2025,Cornwall Street Squash Centre,4,3-2,Win,Away
Shiu Ricky Kwok Leung,Friend Club 3,Fung Gary Fuk Ming,Kowloon Cricket Club 6A,03/03/2025,Cornwall Street Squash Centre,5,1-3,Loss,Home
Fung Gary Fuk Ming,Kowloon Cricket Club 6A,Shiu Ricky Kwok Leung,Friend Club 3,03/03/2025,Cornwall Street Squash Centre,5,3-1,Win,Away
Tanner Julian,Hong Kong Football Club 6C,Achouch Frank,Hong Kong Cricket Club 4,03/03/2025,Hong Kong Football Club,1,2-3,Loss,Home
Achouch Frank,Hong Kong Cricket Club 4,Tanner Julian,Hong Kong Football Club 6C,03/03/2025,Hong Kong Football Club,1,3-2,Win,Away
Van Gregory,Hong Kong Football Club 6C,Lamb Russell,Hong Kong Cricket Club 4,03/03/2025,Hong Kong Football Club,2,3-1,Win,Home
Lamb Russell,Hong Kong Cricket Club 4,Van Gregory,Hong Kong Football Club 6C,03/03/2025,Hong Kong Football Club,2,1-3,Loss,Away
Katsande Danai,Hong Kong Football Club 6C,Janes Gareth,Hong Kong Cricket Club 4,03/03/2025,Hong Kong Football Club,3,3-1,Win,Home
Janes Gareth,Hong Kong Cricket Club 4,Katsande Danai,Hong Kong Football Club 6C,03/03/2025,Hong Kong Football Club,3,1-3,Loss,Away
Mulchand Rajesh,Hong Kong Football Club 6C,Sheethal Kumar Palash,Hong Kong Cricket Club 4,03/03/2025,Hong Kong Football Club,4,1-3,Loss,Home
Sheethal Kumar Palash,Hong Kong Cricket Club 4,Mulchand Rajesh,Hong Kong Football Club 6C,03/03/2025,Hong Kong Football Club,4,3-1,Win,Away
Gollop Stephen,Hong Kong Football Club 6C,Achouch Jules Simon,Hong Kong Cricket Club 4,03/03/2025,Hong Kong Football Club,5,0-3,Loss,Home
Achouch Jules Simon,Hong Kong Cricket Club 4,Gollop Stephen,Hong Kong Football Club 6C,03/03/2025,Hong Kong Football Club,5,3-0,Win,Away
