Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Cheung Andrew Tin Kee,X-Alpha 1,Unknown,Hong Kong Football Club 4B,04/03/2025,Cornwall Street Squash Centre,4,CR,Win,Home
Unknown,Hong Kong Football Club 4B,Cheung Andrew Tin Kee,X-Alpha 1,04/03/2025,Cornwall Street Squash Centre,4,CR,Loss,Away
Chui King Yin,X-Alpha 1,Unknown,Hong Kong Football Club 4B,04/03/2025,Cornwall Street Squash Centre,5,CR,Win,Home
Unknown,Hong Kong Football Club 4B,Chui King Yin,X-Alpha 1,04/03/2025,Cornwall Street Squash Centre,5,CR,Loss,Away
Ekanayake Yeshan,Hong Kong Cricket Club 3,Chan Shing Fung,Kowloon Cricket Club 4,04/03/2025,Hong Kong Cricket Club,1,1-3,Loss,Home
Chan Shing Fung,Kowloon Cricket Club 4,Ekanayake Yeshan,Hong Kong Cricket Club 3,04/03/2025,Hong Kong Cricket Club,1,3-1,Win,Away
Schaefer Rishad,Hong Kong Cricket Club 3,Lai Michael Cheuk Fung,Kowloon Cricket Club 4,04/03/2025,Hong Kong Cricket Club,2,1-3,Loss,Home
Lai Michael Cheuk Fung,Kowloon Cricket Club 4,Schaefer Rishad,Hong Kong Cricket Club 3,04/03/2025,Hong Kong Cricket Club,2,3-1,Win,Away
West Steven,Hong Kong Cricket Club 3,Lam Jannis Wing Hei,Kowloon Cricket Club 4,04/03/2025,Hong Kong Cricket Club,3,3-1,Win,Home
Lam Jannis Wing Hei,Kowloon Cricket Club 4,West Steven,Hong Kong Cricket Club 3,04/03/2025,Hong Kong Cricket Club,3,1-3,Loss,Away
Cranston Robert,Hong Kong Cricket Club 3,Tang Wai Hong,Kowloon Cricket Club 4,04/03/2025,Hong Kong Cricket Club,4,0-3,Loss,Home
Tang Wai Hong,Kowloon Cricket Club 4,Cranston Robert,Hong Kong Cricket Club 3,04/03/2025,Hong Kong Cricket Club,4,3-0,Win,Away
Bajaj Prateek,Hong Kong Cricket Club 3,Li Sum Yin,Kowloon Cricket Club 4,04/03/2025,Hong Kong Cricket Club,5,0-3,Loss,Home
Li Sum Yin,Kowloon Cricket Club 4,Bajaj Prateek,Hong Kong Cricket Club 3,04/03/2025,Hong Kong Cricket Club,5,3-0,Win,Away
