Player Name,HKS_No,Team,Opponent Name,Opponent_HKS_No,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away,Division,Pre Winner Rating,Post Winner Rating,Pre Loser Rating,Post Loser Rating,Winner Matches Played,Loser Matches Played,rel_diff
Lam Po Ying,31022.0,Kowloon Cricket Club L1A,Wai Sze Wing,31176.0,Hong Kong Cricket Club L1,2024-11-28,Hong Kong Cricket Club,2,3-1,Win,Away,Premier Ladies,6347.616573433396,6559.216203800906,6636.3176926288015,6415.094127135135,6,3,3.333528859526827
Lam Matthew Shing Fung,30524.0,Kowloon Cricket Club 1A,Hung Hin Wang Clemnet,34964.0,Hong Kong Cricket Club 1,2024-11-28,Hong Kong Cricket Club,3,3-0,Win,Away,Premier Main,16084.636579420578,16048.687498503274,7658.2772623327955,7675.3934730492365,4,4,-0.22349949120578108
Cheng Chung Wing Raymond,25367.0,Hong Kong Football Club M4B,Buttifant Barry John,8048.0,Hong Kong Club Blue,2024-11-28,HK CLUB,5,3-2,Win,Away,M4,807.5155337283052,819.0619664308239,800.0,788.56102975584,3,1,1.429871280519984
Lau Dick Siu Wai,25832.0,Hong Kong Football Club M1A,Chiu Raymond Shung Hei,25313.0,Hong Kong Cricket Club M1A,2024-11-28,Hong Kong Cricket Club,2,3-1,Win,Away,Premier Masters,8452.90393862107,8702.631546350745,8401.599965402862,8153.3880519945515,6,10,2.9543410115981263
Khan Faheem,21229.0,Hong Kong Cricket Club M1B,Swan Owen,32975.0,Ladies Recreation Club M1,2024-11-28,Hong Kong Cricket Club,1,3-0,Win,Home,Premier Masters,8145.454545454545,7777.666395862195,1781.8699307770933,1862.3259250985477,1,16,-4.515256300798943
Chiu Ho Fai,25295.0,Hong Kong Cricket Club M1A,Ho Eric Chu Him,29547.0,Hong Kong Football Club M1A,2024-11-28,Hong Kong Cricket Club,1,3-0,Win,Home,Premier Masters,8617.97275697594,9053.47050947531,8564.554055450717,8131.755745745111,13,5,5.0533665489584
Man Tsz Wing,31426.0,Kowloon Cricket Club 1B,Lai Long Ching,31373.0,Hong Kong Football Club 1A,2024-11-28,Kowloon Cricket Club,3,3-2,Win,Home,Premier Main,13504.647422519618,13317.637995685269,9148.103196319944,9274.784144132953,3,9,-1.3847782987840345
Ling To Yu,29264.0,Kowloon Cricket Club 1A,Lam Harley Yat Ting,29568.0,Hong Kong Cricket Club 1,2024-11-28,Hong Kong Cricket Club,2,3-0,Win,Away,Premier Main,18292.633572566137,19183.52878086266,17740.69966587781,16876.684965016942,4,4,4.870240278756896
Liu Tsz Ling,28123.0,Kowloon Cricket Club L1A,Lo Pui Yin Chloe,32618.0,Hong Kong Cricket Club L1,2024-11-28,Hong Kong Cricket Club,3,3-0,Win,Away,Premier Ladies,6879.355770085812,7043.671739405962,4773.022976482781,4659.017548768387,10,4,2.388537165568062
Low Mark Chun Kit,33935.0,Hong Kong Football Club 1B,Chan Russell Chi Ho,30075.0,FWD,2024-11-28,Hong Kong Football Club,3,3-0,Win,Home,Premier Main,10011.196018741788,10839.88759484032,15392.876103761482,14118.707988859393,7,3,8.277648090669215
Leung Henry Chi Hin,28706.0,Hong Kong Football Club 1B,Chung Yat Long,29836.0,FWD,2024-11-28,Hong Kong Football Club,1,3-1,Win,Home,Premier Main,23531.842955849133,23960.3500549393,20102.117707078876,19736.064773596743,4,4,1.8209670185804765
Cheng Justin Hong-Chen,31629.0,Hong Kong Football Club 1A,Tam Tommy Tsz Shing,31712.0,Kowloon Cricket Club 1B,2024-11-28,Kowloon Cricket Club,2,3-1,Win,Away,Premier Main,10910.635379733629,11550.74470995713,16066.59184651647,15123.990889935045,10,3,5.8668382540992745
Lau Tsz Kwan,28722.0,Hong Kong Football Club 1A,Au Lap Man Rex,30742.0,Kowloon Cricket Club 1B,2024-11-28,Kowloon Cricket Club,1,3-2,Win,Away,Premier Main,22667.264936911084,22781.751016614748,19847.334784207218,19747.091390999685,2,5,0.5050723147336399
Wong Chi Him,28658.0,Hong Kong Cricket Club 1,Tang Ming Hong,28463.0,Kowloon Cricket Club 1A,2024-11-28,Hong Kong Cricket Club,1,3-0,Win,Home,Premier Main,23440.076978934423,24546.857823257786,22286.980140984717,21234.64559788466,3,4,4.721745774632163
Ho Samuel Ka Hei,29856.0,FWD,Cheng Ting To Brogan,32047.0,Hong Kong Football Club 1B,2024-11-28,Hong Kong Football Club,2,3-0,Win,Away,Premier Main,20173.416783880522,20127.634913677397,9600.0,9621.786391401045,5,1,-0.22694157709420465
Cheung Tsz Ching,32309.0,Kowloon Cricket Club L1B,Lee Ka Man Carmen,23756.0,Hong Kong Football Club L1,2024-11-28,Kowloon Cricket Club,3,3-0,Win,Home,Premier Ladies,5940.7875491918185,6151.166717569224,4822.332430027885,4651.560747339675,5,8,3.5412673258451246
Kwong Ena,32077.0,Kowloon Cricket Club L1B,Tam Cho Nga Mariko,31335.0,Hong Kong Football Club L1,2024-11-28,Kowloon Cricket Club,2,3-1,Win,Home,Premier Ladies,7223.216260687822,7334.02206805381,5937.040758084121,5845.965180277505,8,5,1.534023118884666
Ng Simon Chi Ming,6025.0,Hong Kong Football Club M4B,Debnam Nicholas James,28702.0,Hong Kong Club Blue,2024-11-28,HK CLUB,4,3-2,Win,Away,M4,908.1913976434348,907.6803989233163,737.4539851807223,737.8689175876482,11,3,-0.05626553185203959
Wong Rames Wang Lung,24280.0,United Services Recreation Club M4,Tang Gary Woon Cheung,16874.0,Royal Hong Kong Yacht Club M4,2024-11-28,United Services Recreation Club,5,3-0,Win,Home,M4,1410.6382098473239,1438.7285659777133,926.3157894736842,907.8698546947481,7,1,1.9913225045442149
Ho Kwan Lun,28186.0,Hong Kong Football Club M4B,McLennan Justin,31202.0,Hong Kong Club Blue,2024-11-28,HK CLUB,2,3-1,Win,Away,M4,1184.652069299784,1205.5456392137196,1004.2417343229699,986.5300403747451,8,6,1.7636882976353754
Cheng Victor Kwok Wai,20440.0,Royal Hong Kong Yacht Club M3,Fu Ivan Fuk Cheong,27126.0,Titlows Squash Team,2024-11-28,Royal Hong Kong Yacht Club,1,3-0,Win,Home,M3,2539.699213807803,2530.0806655196366,1180.7944107781113,1185.2664080905167,15,7,-0.3787278523327683
So Anthony Fuk Chi,22679.0,Old Squash Fellows,Robinson Lee,30117.0,Hong Kong Football Club M3B,2024-11-28,Masters - HK Squash Centre,4,3-1,Win,Home,M3,1304.1885176290102,1355.7064027788977,1480.5927105146206,1422.1065298873577,5,5,3.9501869901098314
Chiu Vincent Man Shun,13037.0,Old Squash Fellows,Lulla Vikram,28609.0,Hong Kong Football Club M3B,2024-11-28,Masters - HK Squash Centre,2,3-0,Win,Home,M3,1676.7180155039914,1792.0364335096015,2127.556910514973,1981.2314730419685,6,7,6.877627420908185
Poon Sunny Yat Sing,17325.0,Old Squash Fellows,Tanner Julian,28057.0,Hong Kong Football Club M3B,2024-11-28,Masters - HK Squash Centre,1,3-1,Win,Home,M3,1832.3275380936054,1930.8890309840747,2523.10923260143,2387.3903681948746,7,16,5.379032451425951
Choy Yuk Kwong Donnie,3206.0,Kowloon Cricket Club M3,Poole-Wilson Michael,34983.0,Hong Kong Cricket Club M3,2024-11-28,Kowloon Cricket Club,4,3-2,Win,Home,M3,1732.4536230150798,1748.0986911517784,1599.8412624615773,1585.3937613991516,14,5,0.9030584096947283
Brettell David,19505.0,Kowloon Cricket Club M3,Griffiths John David,33926.0,Hong Kong Cricket Club M3,2024-11-28,Kowloon Cricket Club,3,3-0,Win,Home,M3,1005.8789346752545,1061.7719718614535,1069.044674210877,1009.64174641354,8,11,5.556636614946499
Bachani Vinay Suresh,32772.0,Kowloon Cricket Club M3,Bradbury Adrian,25380.0,Hong Kong Cricket Club M3,2024-11-28,Kowloon Cricket Club,2,3-0,Win,Home,M3,1344.1175004197232,1396.3862253634227,1143.2542797304843,1098.7965269899091,9,6,3.8887020611946252
Lee Wai Hang,28505.0,Kowloon Cricket Club M3,Bernard Edwin,29927.0,Hong Kong Cricket Club M3,2024-11-28,Kowloon Cricket Club,1,3-0,Win,Home,M3,1826.3937046473523,1856.6848448430126,1144.7244966051007,1125.7389897432236,4,8,1.6585219341581698
Dansanghani Rahul,32906.0,Hong Kong Football Club M3B,So Yin Wei Winnie,29105.0,Old Squash Fellows,2024-11-28,Masters - HK Squash Centre,5,3-0,Win,Away,M3,1773.0305400824438,1796.0819646586567,1056.29072324067,1042.5577359136703,9,5,1.3001143553421817
Sly Lester George,33695.0,Royal Hong Kong Yacht Club M3,Au Ming Chung Sampson,27153.0,Titlows Squash Team,2024-11-28,Royal Hong Kong Yacht Club,2,3-0,Win,Home,M3,1794.2321277624337,1831.8399688046175,1195.4971775748597,1170.4390665729775,2,13,2.0960410005077796
Li Samuel Kwok Sing,27166.0,Hong Kong Football Club M3A,Kenny Gareth,33811.0,United Services Recreation Club M3,2024-11-28,Hong Kong Football Club,3,3-1,Win,Home,M3,2006.2177559120303,2062.222529767163,1951.2251486183088,1896.7555264315897,7,10,2.7915600731822283
Mercalfe Stephen Fraser,33662.0,Hong Kong Cricket Club M3,Tsang Wai Kit Paul,23712.0,Kowloon Cricket Club M3,2024-11-28,Kowloon Cricket Club,5,3-0,Win,Away,M3,1202.2921800939284,1291.4203339301719,1640.71986311413,1519.0902502937322,10,6,7.413185855478186
Kwan Kay Ho Kelvin,28556.0,Hong Kong Football Club M4B,Kendall Charles Richard,26162.0,Hong Kong Club Blue,2024-11-28,HK CLUB,3,3-0,Win,Away,M4,872.1674353078996,914.1383701095291,839.3358481957088,798.9448536054829,5,7,4.812256580849359
Schultz Nikolaj,28911.0,Hong Kong Football Club M3B,Sih Peter Wai Hang,30387.0,Old Squash Fellows,2024-11-28,Masters - HK Squash Centre,3,3-1,Win,Away,M3,1612.3783957620938,1659.0404456566857,1589.7476436252357,1543.7405251587363,9,2,2.8939887818663723
Le Hong Quang,33531.0,Royal Hong Kong Yacht Club M3,Tang Terry Kin Ming,26179.0,Titlows Squash Team,2024-11-28,Royal Hong Kong Yacht Club,3,3-1,Win,Home,M3,1429.255517307275,1431.7981248667,976.6146731685585,974.8773016345157,8,9,0.17789734086282272
Mahtani Dheeraj Prakash,33787.0,Royal Hong Kong Yacht Club M3,Yung Kai Sing,32148.0,Titlows Squash Team,2024-11-28,Royal Hong Kong Yacht Club,5,3-0,Win,Home,M3,1440.0,1472.4832839069236,980.9524835874157,958.8243182932687,1,14,2.2557836046474713
Jones Robert F.,27122.0,Royal Hong Kong Yacht Club M3,Lo Wai Kiu Bobby,23640.0,Titlows Squash Team,2024-11-28,Royal Hong Kong Yacht Club,4,3-1,Win,Home,M3,1617.790676296826,1654.0529580823513,1462.0472410987022,1429.2759006420806,10,9,2.241469327078265
Ford Anthony,34469.0,Hong Kong Football Club M4A,Leung Michael Yan Por,25671.0,SKCSC,2024-11-28,Hong Kong Football Club,2,3-2,Win,Home,M4,1886.4462821994866,1862.1217684865444,1294.845643065741,1311.541846343882,6,8,-1.2894358001321546
Au Siu Fai,20788.0,Hong Kong Football Club M4A,Chan Kin Hung Kit,26668.0,SKCSC,2024-11-28,Hong Kong Football Club,1,3-0,Win,Home,M4,2065.299275949785,2093.292060820447,1240.1291259932036,1223.3205848582606,14,9,1.3553863692606378
Brien Peter Wilhelm Hubert,31433.0,Hong Kong Club Blue,Dansanghani Rahul,32906.0,Hong Kong Football Club M4B,2024-11-28,HK CLUB,1,3-2,Win,Home,M4,1306.3968917754619,1356.9224543500782,1796.0819646586567,1726.617583454282,8,10,3.8675507338316915
Gollop Stephen,26674.0,Bolton,Chui Danny Kam Wah,14775.0,WAKO,2024-11-28,Masters - Harbour Road Sports Centre,2,3-0,Win,Away,M4,1349.3271281021673,1437.4793697129721,1634.381039097526,1527.6060775318424,8,6,6.533051902305649
Mohammad Gull Ilyas,27045.0,United Services Recreation Club M3,Thompson John,29507.0,Hong Kong Football Club M3A,2024-11-28,Hong Kong Football Club,2,3-1,Win,Away,M3,2261.601218769906,2286.0409997669253,1748.4818441912798,1729.587039486257,10,9,1.080640600747114
Freeman Neil,33713.0,United Services Recreation Club M3,Ting Philip Wai Man,29290.0,Hong Kong Football Club M3A,2024-11-28,Hong Kong Football Club,4,3-0,Win,Away,M3,2257.663078954617,2333.9980408795473,1793.4462968485948,1732.8071979234642,16,8,3.3811494122620003
Lai Kwok Wai Wilfred,25178.0,United Services Recreation Club M3,Hazari Ajay,21638.0,Hong Kong Football Club M3A,2024-11-28,Hong Kong Football Club,5,3-2,Win,Away,M3,1872.107525824031,1893.5666075537483,1785.8415348896146,1765.3712793487896,10,8,1.1462526288532429
Poon Ho Kar James,26416.0,United Services Recreation Club M3,Hathiramani Dinesh,21930.0,Hong Kong Football Club M3A,2024-11-28,Hong Kong Football Club,1,3-1,Win,Away,M3,2108.7339855907544,2179.714896272246,2214.226868524339,2139.69502114234,10,14,3.366043852212415
Lam Hoi Ha,33008.0,Striving Squash,Au Heung Ben,25735.0,i-Mask Advance Squash Club 2,2024-11-29,Kwun Chung Sports Centre,4,3-1,Win,Home,8A,1065.7589767312784,1091.671350010887,987.9051156585311,963.8856453273576,6,6,2.4313539782777873
Man Kin Cheong,27789.0,Striving Squash,Mo Li Hung Calvin,25875.0,i-Mask Advance Squash Club 2,2024-11-29,Kwun Chung Sports Centre,3,3-1,Win,Home,8A,1389.9611977089046,1436.9147487453815,1461.8355270119039,1412.4540269113068,6,5,3.378047611247798
Chow Siu Yin Wilson,26643.0,Squashathon Zero,Lam Alan Wing Lun,25458.0,TOMCAT,2024-11-29,Cornwall Street Squash Centre,3,3-0,Win,Away,8A,1620.5279691721857,1685.5499799244888,1401.4162053320424,1345.1858277606514,4,7,4.0123966996705525
Lam Yuen Sarm,33499.0,Striving Squash,Chan Hei Ching Boris,29834.0,i-Mask Advance Squash Club 2,2024-11-29,Kwun Chung Sports Centre,1,3-0,Win,Home,8A,2307.1193334247323,2369.502106454363,1671.5700787128787,1626.372079930269,7,7,2.703924852340798
Hong Cheuk Yip Gary,28194.0,Squashathon Zero,Tang Chi On,22252.0,TOMCAT,2024-11-29,Cornwall Street Squash Centre,5,3-0,Win,Away,8A,1219.4556420459783,1282.2950598932314,1228.1153488372092,1164.829690130735,6,2,5.153071229538321
Chan Muk Kan,15418.0,Squashathon Zero,Chu Kwok Lun,32771.0,TOMCAT,2024-11-29,Cornwall Street Squash Centre,4,3-0,Win,Away,8A,1495.4667877170018,1557.2628233154592,1314.192069697308,1259.8867112705896,5,2,4.132223871905303
Leung Ka Shun,31055.0,Squashathon Zero,Tang Ping Wai William,30493.0,TOMCAT,2024-11-29,Cornwall Street Squash Centre,2,3-0,Win,Away,8A,1662.692752511163,1729.7543886980104,1441.9167281981208,1383.759684515751,2,6,4.03331499975352
Cheung Hiu Man,33793.0,Fusion Squash Club 1,Lee Yui Him Curtis,34215.0,Happy Squash 3,2024-11-29,Harbour Road Sports Centre,5,3-1,Win,Home,8B,1416.2975806983561,1439.4319057488533,1179.7836337612366,1160.512614418514,4,4,1.6334367413866495
Au Wai Lun,25716.0,i-Mask Advance Squash Club 2,Lip Tsz Ho,32848.0,Striving Squash,2024-11-29,Kwun Chung Sports Centre,2,3-2,Win,Away,8A,1799.1996899942546,1839.666048956868,1988.358170987598,1943.6373898864817,7,5,2.2491310546381116
Kuok Kuong Hong,34925.0,Dynamos Squash,Yiu Sai Ngoi,29899.0,LONGVIEW,2024-11-29,Cornwall Street Squash Centre,1,3-1,Win,Away,8B,1792.247138606123,1828.2971676029827,1570.6213205503907,1539.0291684809147,5,16,2.011442965666933
Ng Cheuk Hin,34459.0,Dynamos Squash,Li Ivan Chun Wing,31319.0,LONGVIEW,2024-11-29,Cornwall Street Squash Centre,2,3-0,Win,Away,8B,1600,1690.3553695328942,1721.1581970516124,1623.9607689771321,1,6,5.647210595805888
Mei Tian Xiao,34209.0,Fusion Squash Club 1,Choy Chun Hei Bosco,33479.0,Happy Squash 3,2024-11-29,Harbour Road Sports Centre,1,3-2,Win,Home,8B,1998.4123584950046,2022.353032101551,1919.527170643467,1896.5315294906668,6,6,1.197984665415901
Chan Cheuk Yan,33312.0,Fusion Squash Club 1,Li Kin Lok,33498.0,Happy Squash 3,2024-11-29,Harbour Road Sports Centre,2,3-2,Win,Home,8B,1771.8250408458753,1809.138895663071,1921.0045093112435,1880.549000606277,6,5,2.105955946947335
Lui Parkson Bryan,34011.0,Fusion Squash Club 1,Yang Ho Yin,33457.0,Happy Squash 3,2024-11-29,Harbour Road Sports Centre,3,3-2,Win,Home,8B,1564.4444444444443,1598.4628052809053,1711.7575769808427,1674.5359376154647,1,5,2.1744690875578727
Cheng Chun Yin,31531.0,Squashathon Zero,Poon Hing Keung,23449.0,TOMCAT,2024-11-29,Cornwall Street Squash Centre,1,3-1,Win,Away,8A,1930.0362215082728,1991.2909512661176,1975.2755169098693,1912.5850002049306,6,7,3.1737606307707478
Mao Junhong,34005.0,Fusion Squash Club 1,Leung Shun Hei,34145.0,Happy Squash 3,2024-11-29,Harbour Road Sports Centre,4,3-0,Win,Home,8B,1323.3140260627636,1394.6954698670236,1376.251142655619,1302.014195366313,3,5,5.394142463421185
* Park Yongho Joshua,33711.0,Ladies Recreation Club Div 8,Lo Ching Yin,32071.0,Kinetic 2,2024-11-29,Yuen Long Jockey Club Squash Courts,1,3-1,Win,Away,8A,1993.0212694823676,2022.037822026148,1620.9961960192898,1597.395985617482,6,8,1.4559078213609122
Chan Hoi Hei,33185.0,Sha Tin 3,Leung Sek Ho Kelvin,30926.0,Physical Chess 3,2024-11-29,Cornwall Street Squash Centre,4,3-1,Win,Home,8A,1798.6458218687264,1826.5068929016604,1481.3604557411145,1458.4141433648947,7,4,1.549002627097944
Kwok Lai Yin,28693.0,X-Alpha 2,Li Oliver,33205.0,Hong Kong Football Club 5B,2024-11-29,Cornwall Street Squash Centre,1,3-0,Win,Home,5,3000,3152.7085281018803,2996.11622360658,2843.6053907635383,1,6,5.0902842700626785
Yu Wang Chi,30229.0,X-Alpha 2,Cassidy Makaela Lin,33732.0,Hong Kong Football Club 5B,2024-11-29,Cornwall Street Squash Centre,2,3-1,Win,Home,5,3221.822820364997,3297.45669583918,2953.228344140046,2883.8998561128205,7,7,2.3475491884936974
Leung Chi Kai,20187.0,i-Mask Advance Squash Club 1,Castano Vargas Santiago,34949.0,Physical Chess 1,2024-11-29,Cornwall Street Squash Centre,2,3-1,Win,Away,5,3617.095655332422,3701.558339443977,3310.0374474664877,3232.7448696739652,2,2,2.3350967781854868
Shea Chi Hang,29999.0,Kinetic 2,Rach Sean,34944.0,Ladies Recreation Club Div 8,2024-11-29,Yuen Long Jockey Club Squash Courts,4,3-0,Win,Home,8A,1629.3899750955363,1683.1377355291313,1280.0,1237.7773679680533,4,1,3.298643127495833
Rach Duncan Ai,34073.0,Ladies Recreation Club Div 8,Law Tsz Long,33412.0,Kinetic 2,2024-11-29,Yuen Long Jockey Club Squash Courts,2,3-0,Win,Away,8A,2125.2930383669977,2161.139099120475,1337.3446401764215,1314.7884390527706,7,5,1.6866408587598813
Michael Ben Lin,34717.0,Ladies Recreation Club Div 8,Chan Ching Long,32790.0,Kinetic 2,2024-11-29,Yuen Long Jockey Club Squash Courts,3,3-2,Win,Away,8A,1458.2882892102816,1491.4363352562686,1616.7726411258798,1580.0221204294849,6,3,2.2730790812246013
Chan Gabriel Emmanuel,32416.0,Sha Tin 3,Shu Bong Tai,33415.0,Physical Chess 3,2024-11-29,Cornwall Street Squash Centre,1,3-0,Win,Home,8A,2076.6414708758257,2143.9791465532076,1619.025298087999,1566.5263944663998,4,4,3.242624045689607
Cheung Ringo Hon Lam,30560.0,Sha Tin 3,Ng Matthew Ka Wai,27908.0,Physical Chess 3,2024-11-29,Cornwall Street Squash Centre,2,3-1,Win,Home,8A,2057.5993995979165,2072.2343159470825,1512.816260357063,1502.0561777937075,6,5,0.7112616941872053
Yiu Cheuk Hei,33743.0,Sha Tin 3,Chan Tsz Chung,33656.0,Physical Chess 3,2024-11-29,Cornwall Street Squash Centre,3,3-0,Win,Home,8A,2008.9705115933057,2076.093215257104,1587.2853613970833,1534.2517880678051,5,2,3.341149274041042
Cheuk Chi Tak,29689.0,Sha Tin 3,Lee Kwan Ho,31167.0,Physical Chess 3,2024-11-29,Cornwall Street Squash Centre,5,3-0,Win,Home,8A,1878.189991776856,1929.1080963283798,1362.1207940802494,1325.193428207552,6,4,2.7110199061040086
Lau Hiu Wing,33470.0,JESSICA L3,Wan Esther,33570.0,Hong Kong Football Club L3A,2024-11-29,Hong Kong Football Club,1,3-0,Win,Away,L3,1243.3722949754872,1226.0374164900295,492.03536305472977,498.8952337978445,3,8,-1.3941824629283257
Lee Rachel Wing Yan,26973.0,JESSICA L3,Cheung Hei Kwai Myra,33616.0,Hong Kong Football Club L3A,2024-11-29,Hong Kong Football Club,2,3-0,Win,Away,L3,1613.4675242947021,1663.2918357123233,1231.824170410707,1193.7851084809513,12,5,3.088026915162173
Choi Angel Chung Yin,19838.0,JESSICA L3,Kan Lauren,34454.0,Hong Kong Football Club L3A,2024-11-29,Hong Kong Football Club,3,3-0,Win,Away,L3,1654.9333333333334,1595.3709007467753,440.00000000000006,455.83596741344195,2,1,-3.599083503054992
Cheng Kathy Ka Wai,29962.0,i-Mask Advance Squash Club L3,Kwok Alvina,33224.0,Hong Kong Cricket Club Rockettes,2024-11-29,Hong Kong Cricket Club,3,3-0,Win,Away,L3,1081.8655510573187,1161.104105257441,1458.5700730182673,1351.7407320963925,11,7,7.324251532242763
Lum Suet Man Belinda,35005.0,Electrify Squash Ladies,Mak Wing Sze,34646.0,Hong Kong Cricket Club L4,2024-11-29,Hong Kong Cricket Club,3,3-0,Win,Away,L4,174.31717974376235,198.68448873009592,680.0,584.944709780966,4,1,13.978719149857927
Leung Lilian Wai Shan,28446.0,Hong Kong Cricket Club L4,Kwong Yee Ki,33988.0,Electrify Squash Ladies,2024-11-29,Hong Kong Cricket Club,1,3-1,Win,Home,L4,865.3272767203248,838.7294257537571,366.52937501369746,377.7955097511032,9,5,-3.0737331044707283
Li Zoe,34456.0,Hong Kong Cricket Club L4,Yeung Abby,35007.0,Electrify Squash Ladies,2024-11-29,Hong Kong Cricket Club,2,3-0,Win,Home,L4,383.3799447313913,388.00925437896046,225.40120314081216,222.67948548548583,9,6,1.2074991692151855
Chui Jennifer,33819.0,Hong Kong Football Club L3C,Tang Genevieve,32151.0,Hong Kong Football Club L3B,2024-11-29,Hong Kong Football Club,3,3-0,Win,Away,L3,1009.6114918106207,1045.1031741660863,816.6796801935253,787.9702845193437,7,4,3.5153801876616346
Morton Tess,34288.0,Hong Kong Football Club JSA,Morton Mavis,33877.0,Hong Kong Football Club L4,2024-11-29,Hong Kong Football Club,2,3-0,Win,Away,L4,500.60588401423445,543.703787187963,806.3622128739137,736.9412937773948,6,4,8.609148344030075
Lam Natalia Yu Yin,33940.0,Hong Kong Football Club JSA,Fung Charmanie Kai-Qi,34136.0,Hong Kong Football Club L4,2024-11-29,Hong Kong Football Club,3,3-0,Win,Away,L4,388.1547781558378,420.41255086788954,599.5619673766492,549.7351076834224,7,4,8.310543764348761
Ng Jessica Yuk Mui,23946.0,JESSICA L4,Chan Siu Yuen,32125.0,JESSICA Smashin' Mochi,2024-11-29,HK Squash Centre,1,3-0,Win,Away,L4,965.6104812403917,972.7005673406726,530.24320664848,526.3498458552153,7,2,0.7342594387721678
Pun Zhe Xin Keira,33687.0,JESSICA L4,Ho Chin Pik,27974.0,JESSICA Smashin' Mochi,2024-11-29,HK Squash Centre,2,3-0,Win,Away,L4,1131.8847908717278,1141.131934901365,629.0698604318018,623.9305568109478,3,15,0.8169686618472399
Lee Ka Yi,25734.0,JESSICA L4,Cheung Hei Sun,33691.0,JESSICA Smashin' Mochi,2024-11-29,HK Squash Centre,3,3-0,Win,Away,L4,729.711304347826,704.979237750641,202.25959583167128,209.11476960275513,2,5,-3.3892947046077406
Chiu Hau Yi,34213.0,Hong Kong Football Club JSA,Wong Shuk Ting Ruby,32869.0,Hong Kong Football Club L4,2024-11-29,Hong Kong Football Club,1,3-1,Win,Away,L4,669.80556459996,690.6653760602876,680.0925508781842,658.9123709324338,5,9,3.114308474398249
Wong Javy Ki Ling,26016.0,Hong Kong Football Club L3C,Law Tsz Ting,34134.0,Hong Kong Football Club L3B,2024-11-29,Hong Kong Football Club,2,3-1,Win,Away,L3,1021.0460902802174,1038.531911568904,859.6266755032508,844.9052260349781,6,7,1.7125398603590687
Chan Tsz Yan Joyce,34063.0,Hong Kong Football Club L3C,Lo Wing Man Veronica,31507.0,Hong Kong Football Club L3B,2024-11-29,Hong Kong Football Club,1,3-0,Win,Away,L3,1527.637365924748,1547.4578750461915,909.7527432291278,897.9490501880665,5,5,1.297461659655406
Yau Chase Xuanfu,33871.0,NEXUS 3,Shapiro William Dat,33752.0,Vitality Squash 2,2024-11-29,Pei Ho Street Sports Centre,1,3-2,Win,Home,8B,1573.3576122111367,1602.1008935700067,1643.457434512413,1613.4335168252383,3,5,1.8268752847914418
Dong Bo Ang,33663.0,NEXUS 3,Cheung Tsz Long,33830.0,Vitality Squash 2,2024-11-29,Pei Ho Street Sports Centre,2,3-0,Win,Home,8B,2010.578908124602,2081.0922931138193,1624.5562713802346,1567.5811577263603,7,3,3.5071185072258446
Chan Yin Wang,33565.0,NEXUS 3,Yau Lucas Haoxiang,33870.0,Vitality Squash 2,2024-11-29,Pei Ho Street Sports Centre,3,3-0,Win,Home,8B,1877.915995412806,1904.0201338848408,1133.182733771491,1117.4308263013238,4,4,1.3900589023044383
Tse Ka Chun,33423.0,X-Alpha 4,Ho Chi Hung Eric,16752.0,MERCURY,2024-11-29,HK Squash Centre,1,3-1,Win,Away,8B,1845.9783497816334,1905.3180587831275,1899.5493371987066,1838.4875674782295,3,5,3.2145398134552137
Mo Shing Tsang,33899.0,X-Alpha 4,Chiu Ka Yin,20335.0,MERCURY,2024-11-29,HK Squash Centre,2,3-0,Win,Away,8B,1698.7868703574518,1768.5154933572576,1487.3570730448635,1426.3068245280397,8,4,4.104612780833053
Pan Ka Hei,33603.0,X-Alpha 4,Chau Hing Bor,16841.0,MERCURY,2024-11-29,HK Squash Centre,3,3-2,Win,Away,8B,1711.2607834540781,1729.6619050902816,1617.0250665811336,1599.6372579977506,4,6,1.075296168422787
Tin Chung Hei,33275.0,X-Alpha 4,Tse Winky Wing Kee,16708.0,MERCURY,2024-11-29,HK Squash Centre,4,3-0,Win,Away,8B,1570.9672727272728,1627.0368679241053,1280.0,1234.3153551968326,2,1,3.5691128752474337
Chan Suk Ting,33646.0,Hong Kong Cricket Club Rockettes,Lee Kit Ying,32725.0,i-Mask Advance Squash Club L3,2024-11-29,Hong Kong Cricket Club,1,3-0,Win,Home,L3,1448.3624057955183,1525.3484645971312,1490.562712102621,1411.333543945363,6,6,5.315386431845973
Ho Helen Sin Man,27854.0,Hong Kong Cricket Club Rockettes,So Wan Kiu,31819.0,i-Mask Advance Squash Club L3,2024-11-29,Hong Kong Cricket Club,2,3-1,Win,Home,L3,1699.6511967402942,1706.7752354374431,1200.6367580897397,1195.604323939571,11,3,0.4191470997585829
Fung Stephen Tsz Pan,27094.0,Uncle,Wong Chun Fai,30582.0,The Squash Club 1,2024-11-29,Cornwall Street Squash Centre,2,3-1,Win,Away,5,3206.580648896126,3300.909218469075,3181.7590931506365,3088.160703824006,8,7,2.9417182943900557
Wai Veronica Chi Man,27645.0,Star River 3,Lee Yui Hin,32686.0,North District Sports Association 2,2024-11-29,Cornwall Street Squash Centre,4,3-1,Win,Home,13A,657.4217462098517,677.7300471571928,665.2770450675912,644.7260874479481,5,4,3.0890826268558795
