Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
So Anthony Fuk Chi,Old Squash Fellows,Yung Kai Sing,Titlows Squash Team,2024-10-03,Masters - HK Squash Centre,5,1-3,Loss,Home
Yung Kai Sing,Titlows Squash Team,So Anthony Fuk Chi,Old Squash Fellows,2024-10-03,Masters - HK Squash Centre,5,3-1,Win,Away
Cheng Victor Kwok Wai,Royal Hong Kong Yacht Club M3,Kundamal Dhiraj,Kowloon Cricket Club M3,2024-10-03,Royal Hong Kong Yacht Club,1,3-0,Win,Home
Kundamal Dhiraj,Kowloon Cricket Club M3,Cheng Victor Kwok Wai,Royal Hong Kong Yacht Club M3,2024-10-03,Royal Hong Kong Yacht Club,1,0-3,Loss,Away
Lipsham David John,Royal Hong Kong Yacht Club M3,Bachani Vinay Suresh,Kowloon Cricket Club M3,2024-10-03,Royal Hong Kong Yacht Club,2,3-0,Win,Home
Bachani Vinay Suresh,Kowloon Cricket Club M3,Lipsham David John,Royal Hong Kong Yacht Club M3,2024-10-03,Royal Hong Kong Yacht Club,2,0-3,Loss,Away
Lau John,Royal Hong Kong Yacht Club M3,Brettell David,Kowloon Cricket Club M3,2024-10-03,Royal Hong Kong Yacht Club,3,3-1,Win,Home
Brettell David,Kowloon Cricket Club M3,Lau John,Royal Hong Kong Yacht Club M3,2024-10-03,Royal Hong Kong Yacht Club,3,1-3,Loss,Away
Jones Robert F.,Royal Hong Kong Yacht Club M3,Choy Yuk Kwong Donnie,Kowloon Cricket Club M3,2024-10-03,Royal Hong Kong Yacht Club,4,1-3,Loss,Home
Choy Yuk Kwong Donnie,Kowloon Cricket Club M3,Jones Robert F.,Royal Hong Kong Yacht Club M3,2024-10-03,Royal Hong Kong Yacht Club,4,3-1,Win,Away
Kracht Stefan,Royal Hong Kong Yacht Club M3,Tsang Wai Kit Paul,Kowloon Cricket Club M3,2024-10-03,Royal Hong Kong Yacht Club,5,3-2,Win,Home
Tsang Wai Kit Paul,Kowloon Cricket Club M3,Kracht Stefan,Royal Hong Kong Yacht Club M3,2024-10-03,Royal Hong Kong Yacht Club,5,2-3,Loss,Away
Ng Adrian,Hong Kong Football Club M3A,Padgaonkar Ashwin,Hong Kong Football Club M3B,2024-10-03,Hong Kong Football Club,1,1-3,Loss,Home
Padgaonkar Ashwin,Hong Kong Football Club M3B,Ng Adrian,Hong Kong Football Club M3A,2024-10-03,Hong Kong Football Club,1,3-1,Win,Away
Hathiramani Dinesh,Hong Kong Football Club M3A,Barton Jonathan,Hong Kong Football Club M3B,2024-10-03,Hong Kong Football Club,2,0-3,Loss,Home
Barton Jonathan,Hong Kong Football Club M3B,Hathiramani Dinesh,Hong Kong Football Club M3A,2024-10-03,Hong Kong Football Club,2,3-0,Win,Away
Thompson John,Hong Kong Football Club M3A,Schultz Nikolaj,Hong Kong Football Club M3B,2024-10-03,Hong Kong Football Club,3,0-3,Loss,Home
Schultz Nikolaj,Hong Kong Football Club M3B,Thompson John,Hong Kong Football Club M3A,2024-10-03,Hong Kong Football Club,3,3-0,Win,Away
Kwok Man Wai Joseph,Hong Kong Football Club M3A,Li Charles Tak Kwong,Hong Kong Football Club M3B,2024-10-03,Hong Kong Football Club,4,1-3,Loss,Home
Li Charles Tak Kwong,Hong Kong Football Club M3B,Kwok Man Wai Joseph,Hong Kong Football Club M3A,2024-10-03,Hong Kong Football Club,4,3-1,Win,Away
Kostienko Krzysztof,Hong Kong Football Club M3A,Tsang Michael,Hong Kong Football Club M3B,2024-10-03,Hong Kong Football Club,5,1-3,Loss,Home
Tsang Michael,Hong Kong Football Club M3B,Kostienko Krzysztof,Hong Kong Football Club M3A,2024-10-03,Hong Kong Football Club,5,3-1,Win,Away
Kumar Raj,Hong Kong Cricket Club M3,Kundamal Dhiraj,Kowloon Cricket Club M3,2024-10-10,Hong Kong Cricket Club,1,3-2,Win,Home
Kundamal Dhiraj,Kowloon Cricket Club M3,Kumar Raj,Hong Kong Cricket Club M3,2024-10-10,Hong Kong Cricket Club,1,2-3,Loss,Away
Dickson Robert,Hong Kong Cricket Club M3,Bachani Vinay Suresh,Kowloon Cricket Club M3,2024-10-10,Hong Kong Cricket Club,2,3-1,Win,Home
Bachani Vinay Suresh,Kowloon Cricket Club M3,Dickson Robert,Hong Kong Cricket Club M3,2024-10-10,Hong Kong Cricket Club,2,1-3,Loss,Away
Poole-Wilson Michael,Hong Kong Cricket Club M3,Brettell David,Kowloon Cricket Club M3,2024-10-10,Hong Kong Cricket Club,3,3-0,Win,Home
Brettell David,Kowloon Cricket Club M3,Poole-Wilson Michael,Hong Kong Cricket Club M3,2024-10-10,Hong Kong Cricket Club,3,0-3,Loss,Away
Mercalfe Stephen Fraser,Hong Kong Cricket Club M3,Choy Yuk Kwong Donnie,Kowloon Cricket Club M3,2024-10-10,Hong Kong Cricket Club,4,0-3,Loss,Home
Choy Yuk Kwong Donnie,Kowloon Cricket Club M3,Mercalfe Stephen Fraser,Hong Kong Cricket Club M3,2024-10-10,Hong Kong Cricket Club,4,3-0,Win,Away
Vera Henry,Hong Kong Cricket Club M3,Tsang Wai Kit Paul,Kowloon Cricket Club M3,2024-10-10,Hong Kong Cricket Club,5,0-3,Loss,Home
Tsang Wai Kit Paul,Kowloon Cricket Club M3,Vera Henry,Hong Kong Cricket Club M3,2024-10-10,Hong Kong Cricket Club,5,3-0,Win,Away
Fu Ivan Fuk Cheong,Titlows Squash Team,Cheng Victor Kwok Wai,Royal Hong Kong Yacht Club M3,2024-10-10,Masters - HK Squash Centre,1,0-3,Loss,Home
Cheng Victor Kwok Wai,Royal Hong Kong Yacht Club M3,Fu Ivan Fuk Cheong,Titlows Squash Team,2024-10-10,Masters - HK Squash Centre,1,3-0,Win,Away
Chan Raymond Tsan Fai,Titlows Squash Team,Lipsham David John,Royal Hong Kong Yacht Club M3,2024-10-10,Masters - HK Squash Centre,2,0-3,Loss,Home
Lipsham David John,Royal Hong Kong Yacht Club M3,Chan Raymond Tsan Fai,Titlows Squash Team,2024-10-10,Masters - HK Squash Centre,2,3-0,Win,Away
Au Ming Chung Sampson,Titlows Squash Team,Lau John,Royal Hong Kong Yacht Club M3,2024-10-10,Masters - HK Squash Centre,3,0-3,Loss,Home
Lau John,Royal Hong Kong Yacht Club M3,Au Ming Chung Sampson,Titlows Squash Team,2024-10-10,Masters - HK Squash Centre,3,3-0,Win,Away
Lo Wai Kiu Bobby,Titlows Squash Team,Jones Robert F.,Royal Hong Kong Yacht Club M3,2024-10-10,Masters - HK Squash Centre,4,0-3,Loss,Home
Jones Robert F.,Royal Hong Kong Yacht Club M3,Lo Wai Kiu Bobby,Titlows Squash Team,2024-10-10,Masters - HK Squash Centre,4,3-0,Win,Away
Yung Kai Sing,Titlows Squash Team,Kracht Stefan,Royal Hong Kong Yacht Club M3,2024-10-10,Masters - HK Squash Centre,5,0-3,Loss,Home
Kracht Stefan,Royal Hong Kong Yacht Club M3,Yung Kai Sing,Titlows Squash Team,2024-10-10,Masters - HK Squash Centre,5,3-0,Win,Away
Padgaonkar Ashwin,Hong Kong Football Club M3B,Leung Dick Kan Fai,Old Squash Fellows,2024-10-10,Hong Kong Football Club,1,0-3,Loss,Home
Leung Dick Kan Fai,Old Squash Fellows,Padgaonkar Ashwin,Hong Kong Football Club M3B,2024-10-10,Hong Kong Football Club,1,3-0,Win,Away
Barton Jonathan,Hong Kong Football Club M3B,Poon Sunny Yat Sing,Old Squash Fellows,2024-10-10,Hong Kong Football Club,2,0-3,Loss,Home
Poon Sunny Yat Sing,Old Squash Fellows,Barton Jonathan,Hong Kong Football Club M3B,2024-10-10,Hong Kong Football Club,2,3-0,Win,Away
Schultz Nikolaj,Hong Kong Football Club M3B,Cheung Peter Tat Kei,Old Squash Fellows,2024-10-10,Hong Kong Football Club,3,0-3,Loss,Home
Cheung Peter Tat Kei,Old Squash Fellows,Schultz Nikolaj,Hong Kong Football Club M3B,2024-10-10,Hong Kong Football Club,3,3-0,Win,Away
Li Charles Tak Kwong,Hong Kong Football Club M3B,Wong Alex Siu Ming,Old Squash Fellows,2024-10-10,Hong Kong Football Club,4,3-0,Win,Home
Wong Alex Siu Ming,Old Squash Fellows,Li Charles Tak Kwong,Hong Kong Football Club M3B,2024-10-10,Hong Kong Football Club,4,0-3,Loss,Away
Tsang Michael,Hong Kong Football Club M3B,So Anthony Fuk Chi,Old Squash Fellows,2024-10-10,Hong Kong Football Club,5,0-3,Loss,Home
So Anthony Fuk Chi,Old Squash Fellows,Tsang Michael,Hong Kong Football Club M3B,2024-10-10,Hong Kong Football Club,5,3-0,Win,Away
Bidal Jay,United Services Recreation Club M3,Ng Adrian,Hong Kong Football Club M3A,2024-10-10,United Services Recreation Club,1,1-3,Loss,Home
Ng Adrian,Hong Kong Football Club M3A,Bidal Jay,United Services Recreation Club M3,2024-10-10,United Services Recreation Club,1,3-1,Win,Away
Mohammad Gull Ilyas,United Services Recreation Club M3,Hathiramani Dinesh,Hong Kong Football Club M3A,2024-10-10,United Services Recreation Club,2,1-3,Loss,Home
Hathiramani Dinesh,Hong Kong Football Club M3A,Mohammad Gull Ilyas,United Services Recreation Club M3,2024-10-10,United Services Recreation Club,2,3-1,Win,Away
Kenny Gareth,United Services Recreation Club M3,Thompson John,Hong Kong Football Club M3A,2024-10-10,United Services Recreation Club,3,3-1,Win,Home
Thompson John,Hong Kong Football Club M3A,Kenny Gareth,United Services Recreation Club M3,2024-10-10,United Services Recreation Club,3,1-3,Loss,Away
Freeman Neil,United Services Recreation Club M3,Kwok Man Wai Joseph,Hong Kong Football Club M3A,2024-10-10,United Services Recreation Club,4,3-0,Win,Home
Kwok Man Wai Joseph,Hong Kong Football Club M3A,Freeman Neil,United Services Recreation Club M3,2024-10-10,United Services Recreation Club,4,0-3,Loss,Away
Yao Tang Fat Elbert,United Services Recreation Club M3,Kostienko Krzysztof,Hong Kong Football Club M3A,2024-10-10,United Services Recreation Club,5,1-3,Loss,Home
Kostienko Krzysztof,Hong Kong Football Club M3A,Yao Tang Fat Elbert,United Services Recreation Club M3,2024-10-10,United Services Recreation Club,5,3-1,Win,Away
