Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Cheung Hoi Suen,Squashathon PLZ,Choi Hiu Long,Arctic Circle,01/11/2024,Pei Ho Street Sports Centre,5,1-3,Loss,Away
Clayton Iain Michael,Royal Hong Kong Yacht Club Div 13,Chan Shun Ting,TNG 2,01/11/2024,Royal Hong Kong Yacht Club,1,3-2,Win,Home
Chan Shun Ting,TNG 2,Clayton Iain Michael,Royal Hong Kong Yacht Club Div 13,01/11/2024,Royal Hong Kong Yacht Club,1,2-3,Loss,Away
Chiu Kenny Kwun Chark,Royal Hong Kong Yacht Club Div 13,Chan Hong Ting,TNG 2,01/11/2024,Royal Hong Kong Yacht Club,2,2-3,Loss,Home
Chan Hong Ting,TNG 2,Chiu Kenny Kwun Chark,Royal Hong Kong Yacht Club Div 13,01/11/2024,Royal Hong Kong Yacht Club,2,3-2,Win,Away
Zirah Pierre-Alexis Joachim,Royal Hong Kong Yacht Club Div 13,Unknown,TNG 2,01/11/2024,Royal Hong Kong Yacht Club,3,CR,Win,Home
Unknown,TNG 2,Zirah Pierre-Alexis Joachim,Royal Hong Kong Yacht Club Div 13,01/11/2024,Royal Hong Kong Yacht Club,3,CR,Loss,Away
Chan Siu Yuen,Royal Hong Kong Yacht Club Div 13,Unknown,TNG 2,01/11/2024,Royal Hong Kong Yacht Club,4,CR,Win,Home
Unknown,TNG 2,Chan Siu Yuen,Royal Hong Kong Yacht Club Div 13,01/11/2024,Royal Hong Kong Yacht Club,4,CR,Loss,Away
Ha Kong Ho Addison,Royal Hong Kong Yacht Club Div 13,Unknown,TNG 2,01/11/2024,Royal Hong Kong Yacht Club,5,CR,Win,Home
Unknown,TNG 2,Ha Kong Ho Addison,Royal Hong Kong Yacht Club Div 13,01/11/2024,Royal Hong Kong Yacht Club,5,CR,Loss,Away
Tang Ka Yan,M&M Squash,Young Ki Chun,Greenfield,01/11/2024,HK Squash Centre,1,3-0,Win,Home
Young Ki Chun,Greenfield,Tang Ka Yan,M&M Squash,01/11/2024,HK Squash Centre,1,0-3,Loss,Away
Chen Haoyuan,M&M Squash,Wong Tsz Hei,Greenfield,01/11/2024,HK Squash Centre,2,0-3,Loss,Home
Wong Tsz Hei,Greenfield,Chen Haoyuan,M&M Squash,01/11/2024,HK Squash Centre,2,3-0,Win,Away
Lam Ngo Sze Osee,M&M Squash,Lai Yiu Wa,Greenfield,01/11/2024,HK Squash Centre,3,0-3,Loss,Home
Lai Yiu Wa,Greenfield,Lam Ngo Sze Osee,M&M Squash,01/11/2024,HK Squash Centre,3,3-0,Win,Away
Yim Yu Tak,M&M Squash,Chan Kwok Wa,Greenfield,01/11/2024,HK Squash Centre,4,0-3,Loss,Home
Chan Kwok Wa,Greenfield,Yim Yu Tak,M&M Squash,01/11/2024,HK Squash Centre,4,3-0,Win,Away
Wong Ho Yi,M&M Squash,Wu Pat Lun Felix,Greenfield,01/11/2024,HK Squash Centre,5,3-0,Win,Home
Wu Pat Lun Felix,Greenfield,Wong Ho Yi,M&M Squash,01/11/2024,HK Squash Centre,5,0-3,Loss,Away
Chow Pui Sing,Bravo D13,Sin Hoi Tung,North District Sports Association 2,01/11/2024,Cornwall Street Squash Centre,1,3-1,Win,Home
Sin Hoi Tung,North District Sports Association 2,Chow Pui Sing,Bravo D13,01/11/2024,Cornwall Street Squash Centre,1,1-3,Loss,Away
Zhang Ruitao,Bravo D13,Leung Yat Hei,North District Sports Association 2,01/11/2024,Cornwall Street Squash Centre,2,3-2,Win,Home
Leung Yat Hei,North District Sports Association 2,Zhang Ruitao,Bravo D13,01/11/2024,Cornwall Street Squash Centre,2,2-3,Loss,Away
Pan Dan,Bravo D13,Chan Hong Lam,North District Sports Association 2,01/11/2024,Cornwall Street Squash Centre,3,0-3,Loss,Home
Chan Hong Lam,North District Sports Association 2,Pan Dan,Bravo D13,01/11/2024,Cornwall Street Squash Centre,3,3-0,Win,Away
Guo Wan Ling,Bravo D13,Dogra Vijendra Singh Balbirsing,North District Sports Association 2,01/11/2024,Cornwall Street Squash Centre,4,0-3,Loss,Home
Dogra Vijendra Singh Balbirsing,North District Sports Association 2,Guo Wan Ling,Bravo D13,01/11/2024,Cornwall Street Squash Centre,4,3-0,Win,Away
Tong Juan,Bravo D13,Tsang Man Chiu,North District Sports Association 2,01/11/2024,Cornwall Street Squash Centre,5,0-3,Loss,Home
Tsang Man Chiu,North District Sports Association 2,Tong Juan,Bravo D13,01/11/2024,Cornwall Street Squash Centre,5,3-0,Win,Away
