Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Le Hong Quang,Royal Hong Kong Yacht Club M3,Cheng Jonathan Yee Fung,United Services Recreation Club M3,24/10/2024,United Services Recreation Club,4,1-3,Loss,Away
Lai Kwok Wai Wilfred,United Services Recreation Club M3,Jones Robert F.,Royal Hong Kong Yacht Club M3,24/10/2024,United Services Recreation Club,5,3-1,Win,Home
Jones Robert F.,Royal Hong Kong Yacht Club M3,Lai Kwok Wai Wilfred,United Services Recreation Club M3,24/10/2024,United Services Recreation Club,5,1-3,Loss,Away
Ng Adrian,Hong Kong Football Club M3A,Leung Dick Kan Fai,Old Squash Fellows,24/10/2024,Hong Kong Football Club,1,0-3,Loss,Home
Leung Dick Kan Fai,Old Squash Fellows,Ng Adrian,Hong Kong Football Club M3A,24/10/2024,Hong Kong Football Club,1,3-0,Win,Away
Hathiramani Dinesh,Hong Kong Football Club M3A,Poon Sunny Yat Sing,Old Squash Fellows,24/10/2024,Hong Kong Football Club,2,3-0,Win,Home
Poon Sunny Yat Sing,Old Squash Fellows,Hathiramani Dinesh,Hong Kong Football Club M3A,24/10/2024,Hong Kong Football Club,2,0-3,Loss,Away
Yeung Tak Keung,Hong Kong Football Club M3A,Chiu Vincent Man Shun,Old Squash Fellows,24/10/2024,Hong Kong Football Club,3,3-1,Win,Home
Chiu Vincent Man Shun,Old Squash Fellows,Yeung Tak Keung,Hong Kong Football Club M3A,24/10/2024,Hong Kong Football Club,3,1-3,Loss,Away
Ting Philip Wai Man,Hong Kong Football Club M3A,Cheung Peter Tat Kei,Old Squash Fellows,24/10/2024,Hong Kong Football Club,4,3-0,Win,Home
Cheung Peter Tat Kei,Old Squash Fellows,Ting Philip Wai Man,Hong Kong Football Club M3A,24/10/2024,Hong Kong Football Club,4,0-3,Loss,Away
Hazari Ajay,Hong Kong Football Club M3A,Dan John Kai Yiu,Old Squash Fellows,24/10/2024,Hong Kong Football Club,5,3-1,Win,Home
Dan John Kai Yiu,Old Squash Fellows,Hazari Ajay,Hong Kong Football Club M3A,24/10/2024,Hong Kong Football Club,5,1-3,Loss,Away
