Order,Player,HKS No.,Ranking,Points,Team
4,Ng Koon Chow,35265,38,16.2,TKO Junior 1
5,Cheung Ka Wing,34644,61,12.43,TKO Junior 1
6,Lo Cheuk Fung,35371,87,7.8,TKO Junior 1
7,Yu Wing Yan,35116,95,6.6,TKO Junior 1
8,Chan Wai Chu,32701,98,5.33,TKO Junior 1
9,Ng Hei Ching,35141,56,13.2,TKO Junior 1
10,Yau Tsz Ching,35125,86,8.0,TKO Junior 1
11,Lau Tsz Lok,34597,0,3.0,TKO Junior 1
12,Lau Pak Hei,35187,0,4.0,TKO Junior 1
1,Chiu Yuet Yi,34206,4,23.0,TNG 3
2,Cheung Hei Sun,33691,0,21.0,TNG 3
3,Kwan Yui Tang,35053,16,20.44,TNG 3
4,Kwan King Lok,35052,39,16.0,TNG 3
5,Ho Matthias Isaac,34357,82,8.75,TNG 3
6,Chiu Chi Leung,34608,62,12.25,TNG 3
7,Ho Yiu Hei,34333,73,10.5,TNG 3
8,Lu Tsz Him,35106,77,10.12,TNG 3
9,Leung Oson,34889,71,10.71,TNG 3
