Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Khosa Ashwin,Hong Kong Football Club 4B,Chan Joey Ho Ling,Kowloon Cricket Club 4,11/03/2025,Hong Kong Football Club,3,3-1,Win,Home
Chan Joey Ho Ling,Kowloon Cricket Club 4,Khosa Ashwin,Hong Kong Football Club 4B,11/03/2025,Hong Kong Football Club,3,1-3,Loss,Away
Wat Kien Long Peter,Hong Kong Football Club 4B,Au Ling Yu,Kowloon Cricket Club 4,11/03/2025,Hong Kong Football Club,4,3-1,Win,Home
Au Ling Yu,Kowloon Cricket Club 4,Wat Kien Long Peter,Hong Kong Football Club 4B,11/03/2025,Hong Kong Football Club,4,1-3,Loss,Away
Liou King Long,Hong Kong Football Club 4B,Lam Jannis Wing Hei,Kowloon Cricket Club 4,11/03/2025,Hong Kong Football Club,5,2-3,Loss,Home
Lam Jannis Wing Hei,Kowloon Cricket Club 4,Liou King Long,Hong Kong Football Club 4B,11/03/2025,Hong Kong Football Club,5,3-2,Win,Away
Lam Maurice Cheuk Him,Sha Tin 2,Wong Tsz Lok Prince,X-Alpha 1,11/03/2025,Cornwall Street Squash Centre,1,0-3,Loss,Home
Wong Tsz Lok Prince,X-Alpha 1,Lam Maurice Cheuk Him,Sha Tin 2,11/03/2025,Cornwall Street Squash Centre,1,3-0,Win,Away
Wong Ryan Chun Hung,Sha Tin 2,Leung Shiu Moon,X-Alpha 1,11/03/2025,Cornwall Street Squash Centre,2,3-1,Win,Home
Leung Shiu Moon,X-Alpha 1,Wong Ryan Chun Hung,Sha Tin 2,11/03/2025,Cornwall Street Squash Centre,2,1-3,Loss,Away
Leung Kelvin Siu Fung,Sha Tin 2,Wong Yat Hay,X-Alpha 1,11/03/2025,Cornwall Street Squash Centre,3,3-2,Win,Home
Wong Yat Hay,X-Alpha 1,Leung Kelvin Siu Fung,Sha Tin 2,11/03/2025,Cornwall Street Squash Centre,3,2-3,Loss,Away
Ma Michael Chung Wai,Sha Tin 2,Ng Kai Yuen Gary,X-Alpha 1,11/03/2025,Cornwall Street Squash Centre,4,3-1,Win,Home
Ng Kai Yuen Gary,X-Alpha 1,Ma Michael Chung Wai,Sha Tin 2,11/03/2025,Cornwall Street Squash Centre,4,1-3,Loss,Away
Leung Ethan Ka Hin,Sha Tin 2,Cheung Andrew Tin Kee,X-Alpha 1,11/03/2025,Cornwall Street Squash Centre,5,3-0,Win,Home
Cheung Andrew Tin Kee,X-Alpha 1,Leung Ethan Ka Hin,Sha Tin 2,11/03/2025,Cornwall Street Squash Centre,5,0-3,Loss,Away
Lam Timmy Tin Yi,Hong Kong Football Club 4A,Chan Kai Lam,NEXUS 2,11/03/2025,Hong Kong Football Club,1,1-3,Loss,Home
Chan Kai Lam,NEXUS 2,Lam Timmy Tin Yi,Hong Kong Football Club 4A,11/03/2025,Hong Kong Football Club,1,3-1,Win,Away
Chan Cheuk Fung,Hong Kong Football Club 4A,Liang Chun Wai,NEXUS 2,11/03/2025,Hong Kong Football Club,2,2-3,Loss,Home
Liang Chun Wai,NEXUS 2,Chan Cheuk Fung,Hong Kong Football Club 4A,11/03/2025,Hong Kong Football Club,2,3-2,Win,Away
Appan Janak,Hong Kong Football Club 4A,Chu Ho Ching,NEXUS 2,11/03/2025,Hong Kong Football Club,3,3-0,Win,Home
Chu Ho Ching,NEXUS 2,Appan Janak,Hong Kong Football Club 4A,11/03/2025,Hong Kong Football Club,3,0-3,Loss,Away
So Obadiah Sing Yan,Hong Kong Football Club 4A,Tang Ka Ki,NEXUS 2,11/03/2025,Hong Kong Football Club,4,3-0,Win,Home
Tang Ka Ki,NEXUS 2,So Obadiah Sing Yan,Hong Kong Football Club 4A,11/03/2025,Hong Kong Football Club,4,0-3,Loss,Away
Pun Teddy,Hong Kong Football Club 4A,Tang Ching Yan,NEXUS 2,11/03/2025,Hong Kong Football Club,5,3-0,Win,Home
Tang Ching Yan,NEXUS 2,Pun Teddy,Hong Kong Football Club 4A,11/03/2025,Hong Kong Football Club,5,0-3,Loss,Away
