Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Lai Tak Wai,Kowloon Cricket Club 6B,Adjemian Nicolas,Social Squash Team,13/01/2025,HK Squash Centre,5,2-3,Loss,Away
Yeung Yurisa,Hong Kong Football Club 6B,Chung Ka Yau,Hong Kong Football Club 6C,13/01/2025,Hong Kong Football Club,1,3-0,Win,Home
Chung Ka Yau,Hong Kong Football Club 6C,Yeung Yurisa,Hong Kong Football Club 6B,13/01/2025,Hong Kong Football Club,1,0-3,Loss,Away
Tjia Jonathan,Hong Kong Football Club 6B,Tanner Julian,Hong Kong Football Club 6C,13/01/2025,Hong Kong Football Club,2,3-1,Win,Home
Tanner Julian,Hong Kong Football Club 6C,Tjia Jonathan,Hong Kong Football Club 6B,13/01/2025,Hong Kong Football Club,2,1-3,Loss,Away
Lo Kenneth Kin Cheung,Hong Kong Football Club 6B,Chiang Chi Shing Michael,Hong Kong Football Club 6C,13/01/2025,Hong Kong Football Club,3,3-2,Win,Home
Chiang Chi Shing Michael,Hong Kong Football Club 6C,Lo Kenneth Kin Cheung,Hong Kong Football Club 6B,13/01/2025,Hong Kong Football Club,3,2-3,Loss,Away
Watt Ben,Hong Kong Football Club 6B,Katsande Danai,Hong Kong Football Club 6C,13/01/2025,Hong Kong Football Club,4,1-3,Loss,Home
Katsande Danai,Hong Kong Football Club 6C,Watt Ben,Hong Kong Football Club 6B,13/01/2025,Hong Kong Football Club,4,3-1,Win,Away
Le Hong Quang,Hong Kong Football Club 6B,Ng Paul Lap Yan,Hong Kong Football Club 6C,13/01/2025,Hong Kong Football Club,5,0-3,Loss,Home
Ng Paul Lap Yan,Hong Kong Football Club 6C,Le Hong Quang,Hong Kong Football Club 6B,13/01/2025,Hong Kong Football Club,5,3-0,Win,Away
