Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Ng Adrian,Hong Kong Football Club M3A,Lee Wai Hang,Kowloon Cricket Club M3,16/01/2025,Kowloon Cricket Club,1,3-0,Win,Away
Bachani Vinay Suresh,Kowloon Cricket Club M3,Thompson John,Hong Kong Football Club M3A,16/01/2025,Kowloon Cricket Club,2,1-3,Loss,Home
Thompson John,Hong Kong Football Club M3A,Bachani Vinay Suresh,Kowloon Cricket Club M3,16/01/2025,Kowloon Cricket Club,2,3-1,Win,Away
Brettell David,Kowloon Cricket Club M3,Li Samuel Kwok Sing,Hong Kong Football Club M3A,16/01/2025,Kowloon Cricket Club,3,0-3,Loss,Home
Li Samuel Kwok Sing,Hong Kong Football Club M3A,Brettell David,Kowloon Cricket Club M3,16/01/2025,Kowloon Cricket Club,3,3-0,Win,Away
Choy Yuk Kwong Donnie,Kowloon Cricket Club M3,Yeung Tak Keung,Hong Kong Football Club M3A,16/01/2025,Kowloon Cricket Club,4,1-3,Loss,Home
Yeung Tak Keung,Hong Kong Football Club M3A,Choy Yuk Kwong Donnie,Kowloon Cricket Club M3,16/01/2025,Kowloon Cricket Club,4,3-1,Win,Away
Yip Kent Chi Bun,Kowloon Cricket Club M3,Kostienko Krzysztof,Hong Kong Football Club M3A,16/01/2025,Kowloon Cricket Club,5,0-3,Loss,Home
Kostienko Krzysztof,Hong Kong Football Club M3A,Yip Kent Chi Bun,Kowloon Cricket Club M3,16/01/2025,Kowloon Cricket Club,5,3-0,Win,Away
Ho Yiu Wah Hendry,Royal Hong Kong Yacht Club M3,Leung Dick Kan Fai,Old Squash Fellows,16/01/2025,Royal Hong Kong Yacht Club,1,1-3,Loss,Home
Leung Dick Kan Fai,Old Squash Fellows,Ho Yiu Wah Hendry,Royal Hong Kong Yacht Club M3,16/01/2025,Royal Hong Kong Yacht Club,1,3-1,Win,Away
Cheng Victor Kwok Wai,Royal Hong Kong Yacht Club M3,Poon Sunny Yat Sing,Old Squash Fellows,16/01/2025,Royal Hong Kong Yacht Club,2,3-0,Win,Home
Poon Sunny Yat Sing,Old Squash Fellows,Cheng Victor Kwok Wai,Royal Hong Kong Yacht Club M3,16/01/2025,Royal Hong Kong Yacht Club,2,0-3,Loss,Away
Sly Lester George,Royal Hong Kong Yacht Club M3,Cheung Peter Tat Kei,Old Squash Fellows,16/01/2025,Royal Hong Kong Yacht Club,3,3-1,Win,Home
Cheung Peter Tat Kei,Old Squash Fellows,Sly Lester George,Royal Hong Kong Yacht Club M3,16/01/2025,Royal Hong Kong Yacht Club,3,1-3,Loss,Away
Le Hong Quang,Royal Hong Kong Yacht Club M3,Dan John Kai Yiu,Old Squash Fellows,16/01/2025,Royal Hong Kong Yacht Club,4,3-0,Win,Home
Dan John Kai Yiu,Old Squash Fellows,Le Hong Quang,Royal Hong Kong Yacht Club M3,16/01/2025,Royal Hong Kong Yacht Club,4,0-3,Loss,Away
Lau John,Royal Hong Kong Yacht Club M3,Sih Peter Wai Hang,Old Squash Fellows,16/01/2025,Royal Hong Kong Yacht Club,5,3-1,Win,Home
Sih Peter Wai Hang,Old Squash Fellows,Lau John,Royal Hong Kong Yacht Club M3,16/01/2025,Royal Hong Kong Yacht Club,5,1-3,Loss,Away
