Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Cranston Robert,Hong Kong Cricket Club 3,Appan Janak,Hong Kong Football Club 4A,11/02/2025,Hong Kong Football Club,4,1-3,Loss,Away
Or  Ka Ming,Hong Kong Football Club 4A,Achouch Jules Simon,Hong Kong Cricket Club 3,11/02/2025,Hong Kong Football Club,5,3-2,Win,Home
Achouch Jules Simon,Hong Kong Cricket Club 3,Or  Ka Ming,Hong Kong Football Club 4A,11/02/2025,Hong Kong Football Club,5,2-3,Loss,Away
Lam Maurice Cheuk Him,Sha Tin 2,Lee Tsz Long Max,Hong Kong Football Club 4B,11/02/2025,Cornwall Street Squash Centre,1,0-3,Loss,Home
Lee Tsz Long Max,Hong Kong Football Club 4B,Lam Maurice Cheuk Him,Sha Tin 2,11/02/2025,Cornwall Street Squash Centre,1,3-0,Win,Away
Wong Ryan Chun Hung,Sha Tin 2,Khosa Ashwin,Hong Kong Football Club 4B,11/02/2025,Cornwall Street Squash Centre,2,0-3,Loss,Home
Khosa Ashwin,Hong Kong Football Club 4B,Wong Ryan Chun Hung,Sha Tin 2,11/02/2025,Cornwall Street Squash Centre,2,3-0,Win,Away
Leung Kelvin Siu Fung,Sha Tin 2,Wat Kien Long Peter,Hong Kong Football Club 4B,11/02/2025,Cornwall Street Squash Centre,3,0-3,Loss,Home
Wat Kien Long Peter,Hong Kong Football Club 4B,Leung Kelvin Siu Fung,Sha Tin 2,11/02/2025,Cornwall Street Squash Centre,3,3-0,Win,Away
Ma Michael Chung Wai,Sha Tin 2,Liou King Long,Hong Kong Football Club 4B,11/02/2025,Cornwall Street Squash Centre,4,0-3,Loss,Home
Liou King Long,Hong Kong Football Club 4B,Ma Michael Chung Wai,Sha Tin 2,11/02/2025,Cornwall Street Squash Centre,4,3-0,Win,Away
Leung Ethan Ka Hin,Sha Tin 2,Barmont Alexandre,Hong Kong Football Club 4B,11/02/2025,Cornwall Street Squash Centre,5,1-3,Loss,Home
Barmont Alexandre,Hong Kong Football Club 4B,Leung Ethan Ka Hin,Sha Tin 2,11/02/2025,Cornwall Street Squash Centre,5,3-1,Win,Away
