Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Tse Ray,Royal Hong Kong Yacht Club Div 13,Leung Hok Sum,Squashathon PLZ,08/11/2024,Royal Hong Kong Yacht Club,1,3-1,Win,Home
Leung Hok Sum,Squashathon PLZ,Tse Ray,Royal Hong Kong Yacht Club Div 13,08/11/2024,Royal Hong Kong Yacht Club,1,1-3,Loss,Away
Yip Benjamin,Royal Hong Kong Yacht Club Div 13,Chow Ka Lun,Squashathon PLZ,08/11/2024,Royal Hong Kong Yacht Club,2,1-3,Loss,Home
Chow Ka Lun,Squashathon PLZ,Yip Benjamin,Royal Hong Kong Yacht Club Div 13,08/11/2024,Royal Hong Kong Yacht Club,2,3-1,Win,Away
Chiu Kenny Kwun Chark,Royal Hong Kong Yacht Club Div 13,Loo Long Hui,Squashathon PLZ,08/11/2024,Royal Hong Kong Yacht Club,3,0-3,Loss,Home
Loo Long Hui,Squashathon PLZ,Chiu Kenny Kwun Chark,Royal Hong Kong Yacht Club Div 13,08/11/2024,Royal Hong Kong Yacht Club,3,3-0,Win,Away
Zirah Pierre-Alexis Joachim,Royal Hong Kong Yacht Club Div 13,Ho Hok Leung,Squashathon PLZ,08/11/2024,Royal Hong Kong Yacht Club,4,3-0,Win,Home
Ho Hok Leung,Squashathon PLZ,Zirah Pierre-Alexis Joachim,Royal Hong Kong Yacht Club Div 13,08/11/2024,Royal Hong Kong Yacht Club,4,0-3,Loss,Away
Leung Keith Koon Chung,Royal Hong Kong Yacht Club Div 13,Fung Ka Chun,Squashathon PLZ,08/11/2024,Royal Hong Kong Yacht Club,5,3-0,Win,Home
Fung Ka Chun,Squashathon PLZ,Leung Keith Koon Chung,Royal Hong Kong Yacht Club Div 13,08/11/2024,Royal Hong Kong Yacht Club,5,0-3,Loss,Away
Wu Chi Wai,Arctic Circle,Tam Rony Kwok Ki,Star River 3,08/11/2024,HK Squash Centre,1,3-1,Win,Home
Tam Rony Kwok Ki,Star River 3,Wu Chi Wai,Arctic Circle,08/11/2024,HK Squash Centre,1,1-3,Loss,Away
Wong Wai Ling Helen,Arctic Circle,Wong Bao Kwong Chi,Star River 3,08/11/2024,HK Squash Centre,2,3-2,Win,Home
Wong Bao Kwong Chi,Star River 3,Wong Wai Ling Helen,Arctic Circle,08/11/2024,HK Squash Centre,2,2-3,Loss,Away
Hong Hang Shan,Arctic Circle,Leung Venus Wing Sze,Star River 3,08/11/2024,HK Squash Centre,3,1-3,Loss,Home
Leung Venus Wing Sze,Star River 3,Hong Hang Shan,Arctic Circle,08/11/2024,HK Squash Centre,3,3-1,Win,Away
Lai Ming Yau Martin,Arctic Circle,Wai Veronica Chi Man,Star River 3,08/11/2024,HK Squash Centre,4,0-3,Loss,Home
Wai Veronica Chi Man,Star River 3,Lai Ming Yau Martin,Arctic Circle,08/11/2024,HK Squash Centre,4,3-0,Win,Away
Yau Tsz Hin,Arctic Circle,Cheng Hilda Shun San,Star River 3,08/11/2024,HK Squash Centre,5,3-0,Win,Home
Cheng Hilda Shun San,Star River 3,Yau Tsz Hin,Arctic Circle,08/11/2024,HK Squash Centre,5,0-3,Loss,Away
Chan Kwong Ching Darren,Physical Chess 4,Chen Mickey Youlin,Vitality Squash 3,08/11/2024,Cornwall Street Squash Centre,1,0-3,Loss,Home
Chen Mickey Youlin,Vitality Squash 3,Chan Kwong Ching Darren,Physical Chess 4,08/11/2024,Cornwall Street Squash Centre,1,3-0,Win,Away
Yung Kerri Ka Lam,Physical Chess 4,Tsoi Cheuk Hin Kieran,Vitality Squash 3,08/11/2024,Cornwall Street Squash Centre,2,2-3,Loss,Home
Tsoi Cheuk Hin Kieran,Vitality Squash 3,Yung Kerri Ka Lam,Physical Chess 4,08/11/2024,Cornwall Street Squash Centre,2,3-2,Win,Away
Yuen Lok Hang,Physical Chess 4,Luk Argen,Vitality Squash 3,08/11/2024,Cornwall Street Squash Centre,3,3-0,Win,Home
Luk Argen,Vitality Squash 3,Yuen Lok Hang,Physical Chess 4,08/11/2024,Cornwall Street Squash Centre,3,0-3,Loss,Away
Chan Cheuk Nam,Physical Chess 4,Chen Marshall Youpeng,Vitality Squash 3,08/11/2024,Cornwall Street Squash Centre,4,0-3,Loss,Home
Chen Marshall Youpeng,Vitality Squash 3,Chan Cheuk Nam,Physical Chess 4,08/11/2024,Cornwall Street Squash Centre,4,3-0,Win,Away
Shao Bang Jie,Physical Chess 4,Unknown,Vitality Squash 3,08/11/2024,Cornwall Street Squash Centre,5,CR,Win,Home
Unknown,Vitality Squash 3,Shao Bang Jie,Physical Chess 4,08/11/2024,Cornwall Street Squash Centre,5,CR,Loss,Away
Luk Hoi Fai,TNG 1,Chow Pui Sing,Bravo D13,08/11/2024,Cornwall Street Squash Centre,1,3-2,Win,Home
Chow Pui Sing,Bravo D13,Luk Hoi Fai,TNG 1,08/11/2024,Cornwall Street Squash Centre,1,2-3,Loss,Away
Wong Pak Yiu,TNG 1,Zhang Ruitao,Bravo D13,08/11/2024,Cornwall Street Squash Centre,2,3-2,Win,Home
Zhang Ruitao,Bravo D13,Wong Pak Yiu,TNG 1,08/11/2024,Cornwall Street Squash Centre,2,2-3,Loss,Away
Wong Wing Hing,TNG 1,Pan Dan,Bravo D13,08/11/2024,Cornwall Street Squash Centre,3,3-0,Win,Home
Pan Dan,Bravo D13,Wong Wing Hing,TNG 1,08/11/2024,Cornwall Street Squash Centre,3,0-3,Loss,Away
Bai Yuet,TNG 1,Zhang Fei,Bravo D13,08/11/2024,Cornwall Street Squash Centre,4,3-0,Win,Home
Zhang Fei,Bravo D13,Bai Yuet,TNG 1,08/11/2024,Cornwall Street Squash Centre,4,0-3,Loss,Away
Kwok To Yan,TNG 1,Tong Juan,Bravo D13,08/11/2024,Cornwall Street Squash Centre,5,3-0,Win,Home
Tong Juan,Bravo D13,Kwok To Yan,TNG 1,08/11/2024,Cornwall Street Squash Centre,5,0-3,Loss,Away
