Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Kan Ho Yin Alex,Global Squash 1,Mohammad Gull Ilyas,United Services Recreation Club 2,17/02/2025,HK Squash Centre,3,3-1,Win,Home
Mohammad Gull Ilyas,United Services Recreation Club 2,Kan Ho Yin Alex,Global Squash 1,17/02/2025,HK Squash Centre,3,1-3,Loss,Away
Mak Chun Wai,Global Squash 1,Chow Ming Hei Quincy,United Services Recreation Club 2,17/02/2025,HK Squash Centre,4,2-3,Loss,Home
Chow Ming Hei Quincy,United Services Recreation Club 2,Mak Chun Wai,Global Squash 1,17/02/2025,HK Squash Centre,4,3-2,Win,Away
Lee Ho Ting,Global Squash 1,Freeman Neil,United Services Recreation Club 2,17/02/2025,HK Squash Centre,5,2-3,Loss,Home
Freeman Neil,United Services Recreation Club 2,Lee Ho Ting,Global Squash 1,17/02/2025,HK Squash Centre,5,3-2,Win,Away
Chan Siu Kwan,Friend Club 3,Leung Nok Yi,Hong Kong Football Club 6A,17/02/2025,Cornwall Street Squash Centre,1,0-3,Loss,Home
Leung Nok Yi,Hong Kong Football Club 6A,Chan Siu Kwan,Friend Club 3,17/02/2025,Cornwall Street Squash Centre,1,3-0,Win,Away
Sze James Wang Cho,Friend Club 3,Barr Shane,Hong Kong Football Club 6A,17/02/2025,Cornwall Street Squash Centre,2,2-3,Loss,Home
Barr Shane,Hong Kong Football Club 6A,Sze James Wang Cho,Friend Club 3,17/02/2025,Cornwall Street Squash Centre,2,3-2,Win,Away
Ho James Wai Kin,Friend Club 3,Derouet Yann,Hong Kong Football Club 6A,17/02/2025,Cornwall Street Squash Centre,3,1-3,Loss,Home
Derouet Yann,Hong Kong Football Club 6A,Ho James Wai Kin,Friend Club 3,17/02/2025,Cornwall Street Squash Centre,3,3-1,Win,Away
Shiu Ricky Kwok Leung,Friend Club 3,Ng Adrian,Hong Kong Football Club 6A,17/02/2025,Cornwall Street Squash Centre,4,0-3,Loss,Home
Ng Adrian,Hong Kong Football Club 6A,Shiu Ricky Kwok Leung,Friend Club 3,17/02/2025,Cornwall Street Squash Centre,4,3-0,Win,Away
Ho Chun Yu,Friend Club 3,Leung Chung Yin,Hong Kong Football Club 6A,17/02/2025,Cornwall Street Squash Centre,5,3-0,Win,Home
Leung Chung Yin,Hong Kong Football Club 6A,Ho Chun Yu,Friend Club 3,17/02/2025,Cornwall Street Squash Centre,5,0-3,Loss,Away
Chung Ka Yau,Hong Kong Football Club 6C,Raducki Stephen,Social Squash Team,17/02/2025,Hong Kong Football Club,1,1-3,Loss,Home
Raducki Stephen,Social Squash Team,Chung Ka Yau,Hong Kong Football Club 6C,17/02/2025,Hong Kong Football Club,1,3-1,Win,Away
Tanner Julian,Hong Kong Football Club 6C,Wong Ching Yui Dominic,Social Squash Team,17/02/2025,Hong Kong Football Club,2,3-1,Win,Home
Wong Ching Yui Dominic,Social Squash Team,Tanner Julian,Hong Kong Football Club 6C,17/02/2025,Hong Kong Football Club,2,1-3,Loss,Away
Cheng August Huan-Chen,Hong Kong Football Club 6C,Chan Chi Ming Mike,Social Squash Team,17/02/2025,Hong Kong Football Club,3,3-0,Win,Home
Chan Chi Ming Mike,Social Squash Team,Cheng August Huan-Chen,Hong Kong Football Club 6C,17/02/2025,Hong Kong Football Club,3,0-3,Loss,Away
Katsande Danai,Hong Kong Football Club 6C,Adjemian Nicolas,Social Squash Team,17/02/2025,Hong Kong Football Club,4,3-0,Win,Home
Adjemian Nicolas,Social Squash Team,Katsande Danai,Hong Kong Football Club 6C,17/02/2025,Hong Kong Football Club,4,0-3,Loss,Away
Ng Paul Lap Yan,Hong Kong Football Club 6C,Stagg Richard,Social Squash Team,17/02/2025,Hong Kong Football Club,5,3-0,Win,Home
Stagg Richard,Social Squash Team,Ng Paul Lap Yan,Hong Kong Football Club 6C,17/02/2025,Hong Kong Football Club,5,0-3,Loss,Away
Achouch Frank,Hong Kong Cricket Club 4,Li Ho Sum,Kowloon Cricket Club 6A,17/02/2025,Hong Kong Cricket Club,1,2-3,Loss,Home
Li Ho Sum,Kowloon Cricket Club 6A,Achouch Frank,Hong Kong Cricket Club 4,17/02/2025,Hong Kong Cricket Club,1,3-2,Win,Away
Janes Gareth,Hong Kong Cricket Club 4,Li Pinky Wing Shan,Kowloon Cricket Club 6A,17/02/2025,Hong Kong Cricket Club,2,3-1,Win,Home
Li Pinky Wing Shan,Kowloon Cricket Club 6A,Janes Gareth,Hong Kong Cricket Club 4,17/02/2025,Hong Kong Cricket Club,2,1-3,Loss,Away
Sheethal Kumar Palash,Hong Kong Cricket Club 4,Au Jovi Chun Tat,Kowloon Cricket Club 6A,17/02/2025,Hong Kong Cricket Club,3,3-1,Win,Home
Au Jovi Chun Tat,Kowloon Cricket Club 6A,Sheethal Kumar Palash,Hong Kong Cricket Club 4,17/02/2025,Hong Kong Cricket Club,3,1-3,Loss,Away
Hoogendijk Mark,Hong Kong Cricket Club 4,Cheng Tak Kwong,Kowloon Cricket Club 6A,17/02/2025,Hong Kong Cricket Club,4,1-3,Loss,Home
Cheng Tak Kwong,Kowloon Cricket Club 6A,Hoogendijk Mark,Hong Kong Cricket Club 4,17/02/2025,Hong Kong Cricket Club,4,3-1,Win,Away
Heritage Jonathan Paul,Hong Kong Cricket Club 4,Fung Gary Fuk Ming,Kowloon Cricket Club 6A,17/02/2025,Hong Kong Cricket Club,5,1-3,Loss,Home
Fung Gary Fuk Ming,Kowloon Cricket Club 6A,Heritage Jonathan Paul,Hong Kong Cricket Club 4,17/02/2025,Hong Kong Cricket Club,5,3-1,Win,Away
